"id","ASN","price","status","stitle","cate","image","Product Dimensions","Batteries required","Item model number","Date First Available","extraImages","Item Weight","Is assembly required","Included components","Customer Reviews","Best Sellers Rank","Package Dimensions","Primary material","Frame finish","Footboard upholstery","Shipping Weight","Manufacturer","Assembly Required","Batteries Required?","Manufacturer recommended age","Educational Objective(s)","Mfg Recommended age","Fabric Type","Care instructions","Number of pieces","Brand","Model Number","Color","Product Dimensions:","Date First Available:","Manufacturer:","ASIN:","Item model number:","","Item volume","International Warranty: If purchased from outside the UAE, manufacturer warranty may not apply. Click Here [PDF 195 KB]","Best Sellers Rank:","Camera Cases","Batteries","Manufacturer reference","Manufacturer Part Number","Mobile Phone Screen Protectors","USB Cables","Other display features","Form factor","Whats in the box","Package Dimensions:","Language:","Batteries Included?","Remote Control Included?","Is Discontinued By Manufacturer:","Department:","Action Cameras & Accessories","Customer reviews:","Size","Style","Season","Sport","Department","Is Discontinued By Manufacturer","Number of Puzzle Pieces","Hand Tools","Height","Length","Weight","Width","Number of Items","Standing screen display size","Are Batteries Included","Number of Game Players","Material Care Instructions","Material","Screwdrivers","Model number","Target gender","Our Recommended age","Number of Pieces","Material Type(s)","Long Drill Bits","In-Ear Headphones","Model","Computer Accessories","Manufacturer's Suggested Maximum Weight","material_composition","Knee Braces","Boring Drill Bits","Item diameter","Material Type","Included Components","Frame Material","Shape","Lens Material","Outer Material","Material Composition","Mobile Phone Basic Cases","Capacity","Item Shape","Series","Voltage","Camera & Camcorder Rain Covers","Lightning Cables","Automotive Diagnostic, Test & Measuring Tools","Measuring & Layout","Camera Lens Filter Sets","Warranty description","Open-End Wrenches","Drill Bits","Release date","Drive Sockets","Camera & Photo Accessories","Units","Dishwasher safe","Is portable","Wrench Sets","Pipe Wrenches","Shop Knives","Batteries:","Mobile Phone Accessories","Format","Electrical Power Accessories","Electrical Equipment","Chisels","Item Model Number","Pliers & Pincers","Nintendo Switch Games","Jobber Drill Bits","Wearable Technology","Power Tool Accessories","Dishwasher safe?","Hole Saws","Hammers","Auto Shutoff","Special Features","desc","Camcorder Cases","Brad-Point Drill Bits","number_of_channels","Mobile Phone Mounts & Stands","Telephone & VoIP Accessories","Cycling Accessories","Hardware","Safety & Security","Industrial Drill Bits","Combination Wrenches","HDMI Cables","Desk Accessories & Storage Products","Electronics Accessories & Supplies","Flashlight Lanterns","Display Type","Photographic Lighting & Studio Equipment","PlayStation 4 Games","Twist Drill Bits","Manufacturer reference:","Other camera features","Resistance temperature","Screwdriver Sets","Spanners & Wrenches","Display maximum weight recommendation","Jig Saw Blades","Fill material","Scent","Import designation","Wood Chisels","Mobile Phone OTG Adapters","Complete Tripod Units","Bookshelf Photo Albums","Special features","Additional product features","Tape Measures","Features","Strippers & Crimpers","Electrical Tools & Testers","Maximum weight recommendation","Quantity","League","Team","Material free","Bottle type","Lithium Battery Packaging","Camera Case & Bag Accessories","Tool Organizers","Tool Sets","Surveillance & Security Cameras","Home Security & Surveillance Systems","Folding","tech_spec_battery_description_toys","Camera Lens Sky & UV Filters","Film Cameras","Projector Accessories","Monopods","Wattage","Adjustable Wrenches","Exterior","OEM Part Number","Cover Included","Binoculars","Radio Control Suitability","Skill Level","Power Tool Staples","Cultivators & Tillers","Home Storage & Organization","Language::","Camera Lens Polarizing Filters"
"3350","B07P7L9HQW","","1","Wham 13.01 Round 24Cm Organiser Box With 8 Divisions 23507_Fuchsia_Clear","Home|Storage & Organization","https://images-na.ssl-images-amazon.com/images/I/71TUmhKf2KL._AC_SL1500_.jpg","4.6 x 22.8 x 16 cm; 300 Grams",,"2724640942091","25 February 2019","https://images-na.ssl-images-amazon.com/images/I/71gi-wOuDlL._AC_SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/71lIgqeMhEL._AC_SL1500_.jpg",,,,,"#97,081 in Home (See Top 100 in Home)#30,757 in Home Storage & Organization",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3351","B00IMI1PBK","15.00","1","Stor 3D Decorative Set of 12 Disney Characters Minnie 7.5 x 6 cm","Toys|Party Supplies|Decorations|Banners, Stickers & Confetti","https://images-na.ssl-images-amazon.com/images/I/51F4EMPYECL._AC_.jpg","35 x 5 x 50 cm; 40 Grams",,,"28 January 2019","","40 g",,,,"#17,419 in Baby Products (See Top 100 in Baby Products)#637 in Kids' Wall Décor#648 in Nursery Wall Decorations#713 in Kids' Party Banners, Streamers & Confetti",,,,,,,,,,,,,,,"Stor","93018","Multi Color",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3352","B07PM3T2YV","","1","Cosy Kitchen Decorative Coaster Set of 4 for Coffee Mugs or Cold Drinks - 9 x 9 cm Each","Kitchen|Tools & Gadgets|Barware|Coasters","https://images-na.ssl-images-amazon.com/images/I/51ggpnFg4oL._AC_SL1200_.jpg","9 x 9 x 0.3 cm; 242 Grams","No","750CSY0007","12 March 2019","","242 Grams",,,,"#63,945 in Kitchen (See Top 100 in Kitchen)#341 in Bar Coasters",,,,,,,,,,,,"100% MDF","Easy To Wash With Water","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3353","B07PJ6H664","","1","Cushion Love Cover No Filling - 45 x 45 cm","Home|Home Textiles|Cushions & Accessories","https://images-na.ssl-images-amazon.com/images/I/71McxwBW2EL._AC_SL1500_.jpg","45 x 45 x 1 cm; 20 Grams","No","768CLV0106","9 March 2019","https://images-na.ssl-images-amazon.com/images/I/510AfjxWcEL._AC_SL1500_.jpg",,,,,,,,,,,,,,,,,"50% Cotton, 50% Polyester","Machine wash cold water","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3354","B07P5JVXG3","","1","Unique Candle Letters Candle W Model Lhbw - Multi Color","Arts & Crafts|Art & Craft Supplies|Party Supplies|Cake Decorating Supplies","https://images-na.ssl-images-amazon.com/images/I/714MIl09dOL._AC_SL1500_.jpg","4.4 x 14.2 x 13.2 cm; 162 Grams",,,"25 February 2019","https://images-na.ssl-images-amazon.com/images/I/81bWOAuBeNL._AC_SL1500_.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2724642501067",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3355","B07PM469YR","","1","Kitchen Love Runner For Table-Manufactured in Turkey- 40x140 cm","Home|Home Textiles|Kitchen Linen|Table Runners","https://images-na.ssl-images-amazon.com/images/I/61UtoAX0vML._AC_SL1200_.jpg","140 x 40 x 0.2 cm; 150 Grams","No","761KCH0448","12 March 2019","https://images-na.ssl-images-amazon.com/images/I/51-CyFEJ9TL._AC_SL1200_.jpg",,,,,,,,,,,,,,,,,"50% Cotton, 50% Polyester","Hand wash","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3356","B07355JHJQ","13.03","1","Bosphorus Balcony And Garden Welcome Sign Gold Flower","Home|Home Décor|Signs & Plaques","https://images-na.ssl-images-amazon.com/images/I/817NNl7SGqL._AC_SL1500_.jpg","26.2 x 19.9 x 0.2 cm; 180 Grams","No","956297B","26 August 2019","https://images-na.ssl-images-amazon.com/images/I/715Yo4XMXNL._AC_SL1500_.jpg","0.18 Kilograms","No","No Included Components",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3357","B07MT4J2D2","","1","Tekiro Sk-tei14m-6 0.5 Inch Drive For 14 Mm Impact Socket","Tools & Home Improvement|Power & Hand Tools|Hand Tools|Sockets & Socket Sets|Drive Sockets","https://images-na.ssl-images-amazon.com/images/I/31b%2BCqpvX8L._AC_.jpg",,,,,"",,,,,,,,,,,,,,,,,,,,,,,,"13 January 2019","Tekiro","B07MT4J2D2",,"",,,,,,,,,,,,,"33.3 x 17.2 x 2.9 cm; 80 Grams",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3358","B07SNK2Y8S","29.98","1","Disney Retro Minnie Blue Skirt Plush Toy, Multi Color, 7 inch, PDP1700928","Toys|Plush","https://images-na.ssl-images-amazon.com/images/I/71bzQTVh17L._AC_SL1500_.jpg","15.5 x 9.1 x 17.78 cm; 60 Grams",,"PDP1700928","30 May 2019","https://images-na.ssl-images-amazon.com/images/I/61tBv03BqaL._AC_SL1500_.jpg",,,,,"#32,428 in Toys (See Top 100 in Toys)#156 in Puppets & Puppet Theatres#1,304 in Stuffed Animals & Plush",,,,,,,"No","No","0 - 15 years",,"0 - 15 years",,,,,,"Multi Color",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3359","B00140CDTG","","1","Bresser 1663550 Bresser Special Zoomar 7-35 x 50 Binocular","Electronics|Camera & Photo|Binoculars, Telescopes & Optics|Binoculars","https://images-na.ssl-images-amazon.com/images/I/61%2BmaRihH6L._AC_SL1025_.jpg",,,,,"https://images-na.ssl-images-amazon.com/images/I/7137eLEXzqL._AC_SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/917%2BVLFPyoL._AC_SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/81yS8eQubnL._AC_SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/A1MZXzG1vzL._AC_SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/81bbtbLDEpL._AC_SL1500_.jpg",,,,,,,,,,,,,,,,,,,,,,,"18.7 x 20.2 x 6.2 cm; 898 Grams","28 January 2019","Bresser","B00140CDTG","1663550",,,"International Warranty: If purchased from outside the UAE, manufacturer warranty may not apply. Click Here [PDF 195 KB]","See Top 100 in Electronics",,,,,,,,,,,,,,"No",,,"/** Fix for UDP-1061. Average customer reviews has a small extra line on hover* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40*/.noUnderline a:hover {text-decoration: none;}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,
"3360","B07N8VPDLW","","1","G-Star unisex-adult non-polarized","Fashion|Women|Accessories|Eyewear & Accessories|Sunglasses","https://images-na.ssl-images-amazon.com/images/I/61Rwg3SvFYL._AC_SL1500_.jpg",,,,,"",,,,,,,,,,,,,,,,,,,,,,,"3.6 x 16.2 x 7.6 cm; 60 Grams","30 January 2019","G-Star","B07N8VPDLW","8719368526405",,,,,,,,,,,,,,,,,,,"Unisex-adult",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3361","B07N7NVR2V","","1","DICKIE - BOB THE BUILDER BOB GARAGE PLAYSET(RED)","Toys|Dolls, Houses & Accessories","https://images-na.ssl-images-amazon.com/images/I/81lUP3RYKeL._AC_SL1500_.jpg",,,"203133009","29 January 2019","https://images-na.ssl-images-amazon.com/images/I/71iAvusoXtL._AC_SL1500_.jpg",,,,,,"24.6 x 19.8 x 8 cm; 350 Grams",,,,,,,,"3 months and up",,"3 months and up",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3362","B00STBV2PY","134.00","1","Cadyce Mini Display Port to HDMI Adapter with Audio Support, Silver - CA-MDHDMI","Computers|Accessories","https://images-na.ssl-images-amazon.com/images/I/7177kxCz28L._AC_SL1500_.jpg",,,,,"https://images-na.ssl-images-amazon.com/images/I/61kqg86Xd9L._AC_SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/71jkueP2BIL._AC_SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/71oKbMN%2BX1L._AC_SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/71RqHtXI3AL._AC_SL1500_.jpg",,,,,,,,,,,,,,,,,,,,,,,"25.4 x 7.62 x 1.27 cm; 36.29 Grams","5 March 2019","Cadyce","B00STBV2PY","CA-MDHDMI",,,"International Warranty: If purchased from outside the UAE, manufacturer warranty may not apply. Click Here [PDF 195 KB]","See Top 100 in Computers",,,,,,,,,,,,,,"No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3363","B07PCLFYSM","","1","Servewell 19 Cm Waves Pink Serving Bowl White","Kitchen|Tableware|Dishware & Serving Pieces|Dinnerware|Bowls|Snack & Dip Bowls","https://images-na.ssl-images-amazon.com/images/I/51l0Gy6kgOL._AC_SL1500_.jpg","5.4 x 14.4 x 10.6 cm; 120 Grams",,"2724623293516","1 March 2019","https://images-na.ssl-images-amazon.com/images/I/51VYg5aZchL._AC_SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/51emP-ZBgCL._AC_SL1500_.jpg","120 Grams",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3364","B01APD0FHY","","1","Hasbro Dpr Hair Play Asst","Toys|Dolls, Houses & Accessories","https://images-na.ssl-images-amazon.com/images/I/61jKsxHnu0L._AC_SL1010_.jpg","30 x 25 x 10 cm; 215 Grams",,"B5292EU4","9 March 2019","https://images-na.ssl-images-amazon.com/images/I/81XtZ-bIOxL._AC_SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/81bj--Q-T%2BL._AC_SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/61KjTS3r9NL._AC_SL1500_.jpg",,,,,,,,,,,,"No","No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Polish, Spanish","No","No",,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,"0.02 Pounds",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3365","B01BQJ6VGA","9.00","1","Wham Plastic Design Ladle,, Plastic, Chilli Red, 29,5 x 9,5 x 4,5 cm","Kitchen|Tableware|Cutlery & Flatware|Ladles","https://images-na.ssl-images-amazon.com/images/I/71sWnKnV6kL._AC_SL1500_.jpg","29.5 x 9.5 x 4.5 cm; 131 Grams",,,"28 January 2019","","131 g",,,,"#53,370 in Kitchen (See Top 100 in Kitchen)#32 in Ladles",,,,,,,,,,,,,,,"Wham","21870","Red & Black",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Plastic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3366","B07P8QMKL1","","1","Dinewell Melamine Bowl - 2 Pieces, Black-DWC2042B,Black","Kitchen|Tableware|Dishware & Serving Pieces|Dinnerware|Bowls|Soup Bowls","https://images-na.ssl-images-amazon.com/images/I/51ctjFPeFeL._AC_SL1200_.jpg","8 x 12.8 x 12 cm; 220 Grams",,"2724337516741","25 February 2019","https://images-na.ssl-images-amazon.com/images/I/51h5lOZ0jjL._AC_SL1200_.jpg,https://images-na.ssl-images-amazon.com/images/I/51JCZioffQL._AC_SL1200_.jpg,https://images-na.ssl-images-amazon.com/images/I/51R6jpKy1FL._AC_SL1200_.jpg",,,,,,,,,,,,,,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3367","B00IG3NUGY","15.00","1","True Utility Micro Usb Mobile Charger Key Ring - Tu290Wg - White","Electronics|Mobile Phones & Communication|Accessories|Chargers|Automobile Chargers","https://images-na.ssl-images-amazon.com/images/I/716hgDasDsL._AC_SL1500_.jpg","3.4 x 9.4 x 9.4 cm; 10 Grams",,"TU290W","28 January 2019","https://images-na.ssl-images-amazon.com/images/I/61coUr0dKqL._AC_SL1400_.jpg","10 g",,,,,,,,,,"True Utility",,,,,,,,,"TRUE",,,,,,,,,,,,,,,"TU290W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TU290W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3368","B07T1TQCX3","40.00","1","Panache Exports Mystical Hand Towel Set, Red, 38 x 58 cm, PEMYSHAN01, 4 Pieces","Home|Bath|Bath Linen|Towels|Towel Sets","https://images-na.ssl-images-amazon.com/images/I/91M8Iz4UQNL._AC_SL1500_.jpg",,"No","PEMYSHAN01","16 June 2019","https://images-na.ssl-images-amazon.com/images/I/A1TgMKsAYZL._AC_SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/A1PKlCvGDLL._AC_SL1500_.jpg",,,,"/** Fix for UDP-1061. Average customer reviews has a small extra line on hover* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40*/.noUnderline a:hover {text-decoration: none;}1.0 out of 5 stars1 ratingP.when('A', 'ready').execute(function(A) {A.declarative('acrLink-click-metrics', 'click', { ""allowLinkDefault"" : true }, function(event){if(window.ue) {ue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);}});});P.when('A', 'cf').execute(function(A) {A.declarative('acrStarsLink-click-metrics', 'click', { ""allowLinkDefault"" : true },  function(event){if(window.ue) {ue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);}});});1.0 out of 5 stars","#29,774 in Home (See Top 100 in Home)#81 in Bath Towel Sets","32 x 21.2 x 5.4 cm; 420 Grams",,,,,,,,,,,"Cotton",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3369","B00CBQF1LO","9.00","1","Cygnett 3 Pieces Opticlear Screen Protector For Samsung Galaxy S4","Electronics|Mobile Phones & Communication|Accessories|Maintenance, Upkeep & Repairs|Screen Protectors","https://images-na.ssl-images-amazon.com/images/I/71QvOR1xFTL._AC_SL1500_.jpg",,,,,"",,,,,,,,,,,,,,,,,,,,,,,"12.5 x 0.13 x 7.11 cm; 22.68 Grams","28 January 2019","Cygnett","B00CBQF1LO","CY1172CXCLR",,,"International Warranty: If purchased from outside the UAE, manufacturer warranty may not apply. Click Here [PDF 195 KB]","See Top 100 in Mobile Phones & Communication Products",,,,,"",,,,,,,,,"No",,,"/** Fix for UDP-1061. Average customer reviews has a small extra line on hover* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40*/.noUnderline a:hover {text-decoration: none;}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3370","B07MX3BN44","","1","Gravel Cushion Cover No Filling - 45 x 45 cm","Home|Home Textiles|Cushions & Accessories","https://images-na.ssl-images-amazon.com/images/I/81uleR8JN0L._AC_SL1500_.jpg","43 x 43 x 1 cm; 140 Grams","No","416GRV0189","17 January 2019","https://images-na.ssl-images-amazon.com/images/I/71zDO8pfR-L._AC_SL1500_.jpg","140 Grams",,,,,,,,,,,,,,,,"50% Cotton, 50% Polyester","Machine wash cold water","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3371","B0772HN223","","1","Sticky Decorative Wall Sticker","Tools & Home Improvement|Painting Supplies, Tools & Wall Treatments|Wall Stickers & Murals","https://images-na.ssl-images-amazon.com/images/I/716i8wxhQ6L._AC_SL1500_.jpg","90 x 21 x 0.1 cm; 20 Grams","No","260CKY5061","6 May 2019","https://images-na.ssl-images-amazon.com/images/I/61wIU89sVOL._AC_SL1500_.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3372","B07P5HWY7J","","1","Z-Man Games A Feast For Odin - Mini Expansion # 1 Board & Card Games","Toys|Games & Game Accessories","https://images-na.ssl-images-amazon.com/images/I/516RAV5WUeL._AC_.jpg","4.8 x 31.8 x 22.6 cm; 608 Grams",,"2724623543734","12 January 2019","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3373","B01JA5X1VA","","1","Fisher-Price DTK48 Nickelodeon Shimmer & Shine, Teenie Genies, Magic Carpet Shop","Toys|Play Figures & Vehicles","https://images-na.ssl-images-amazon.com/images/I/81RclfGt0UL._AC_SL1500_.jpg","31.12 x 8.26 x 20.32 cm; 226.79 Grams",,"DTK48","20 December 2018","https://images-na.ssl-images-amazon.com/images/I/81j77QxCOhL._AC_SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/81OiJ0vXUqL._AC_SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/81lEnyVRdNL._AC_SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/81e6CNCewDL._AC_SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/81VAdvRNzCL._AC_SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/81w26Gu-dIL._AC_SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/81VNBy3nXsL._AC_SL1500_.jpg",,,,"/** Fix for UDP-1061. Average customer reviews has a small extra line on hover* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40*/.noUnderline a:hover {text-decoration: none;}4.5 out of 5 stars19 ratingsP.when('A', 'ready').execute(function(A) {A.declarative('acrLink-click-metrics', 'click', { ""allowLinkDefault"" : true }, function(event){if(window.ue) {ue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);}});});P.when('A', 'cf').execute(function(A) {A.declarative('acrStarsLink-click-metrics', 'click', { ""allowLinkDefault"" : true },  function(event){if(window.ue) {ue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);}});});4.5 out of 5 stars","#90,219 in Toys (See Top 100 in Toys)#17,105 in Kids' Play Figures & Vehicles",,,,,,,"No","No","3 years and up",,"3 year and up",,,,,,"Multi Color",,,,,,,,,,,,,,,,,,,,"English","No","No",,,,,,,,,,,,,,,,,,,,,,,,,,"36 months - 6 years",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15 November 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
